,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 4313.02,black,1033.2,1033.2,0.0,0.0,0
Census Tract 2229,white,622.1,658.7,5.883298505063498,36.60000000000002,2
Census Tract 4313.01,black,1110.4,1110.4,0.0,0.0,0
Census Tract 4401.01,black,887.2,887.2,0.0,0.0,0
Census Tract 3018.03,white,732.0,732.0,0.0,0.0,0
Census Tract 3102,white,205.0,205.0,0.0,0.0,0
Census Tract 3103,white,218.2,218.2,0.0,0.0,0
Census Tract 3105,white,283.4,283.4,0.0,0.0,0
Census Tract 5103,black,1177.8,1192.2,1.2226184411614953,14.400000000000091,1
Census Tract 4914,black,1149.3000000000002,1149.3000000000002,0.0,0.0,0
Census Tract 5002,black,1118.7,1118.7,0.0,0.0,0
Census Tract 5302,black,1274.1,1274.1,0.0,0.0,0
Census Tract 7401,white,1412.4,1412.4,0.0,0.0,0
Census Tract 1405,white,661.8000000000001,661.8000000000001,0.0,0.0,0
Census Tract 1408,white,730.2,740.2,1.369487811558477,10.0,2
Census Tract 3011,white,552.8,552.8,0.0,0.0,0
Census Tract 1502,white,638.6,638.6,0.0,0.0,0
Census Tract 1503,white,705.8000000000001,738.9,4.689713799943314,33.09999999999991,1
Census Tract 3012,white,505.9,517.3000000000001,2.2534097647756655,11.400000000000091,1
Census Tract 7404,white,1558.3999999999999,1558.3999999999999,0.0,0.0,0
Census Tract 204,white,1132.2,1226.2,8.302420067125949,94.0,6
Census Tract 6403,white,1117.8000000000002,1262.5,12.945070674539256,144.69999999999982,3
Census Tract 6406,white,1170.2,1288.3,10.092291915911803,118.09999999999991,3
Census Tract 718,white,355.0,387.2,9.070422535211264,32.19999999999999,2
Census Tract 1603,white,579.2,579.2,0.0,0.0,0
Census Tract 3107,white,342.6,342.6,0.0,0.0,0
Census Tract 715,white,572.0,578.7,1.1713286713286792,6.7000000000000455,1
Census Tract 717,white,408.79999999999995,421.30000000000007,3.0577299412916132,12.500000000000114,2
Census Tract 6712,black,896.6,896.6,0.0,0.0,0
Census Tract 6705,black,907.1000000000001,936.2,3.208025576011454,29.09999999999991,1
Census Tract 6706,black,917.8000000000001,932.8000000000001,1.634342994116365,15.0,1
Census Tract 6707,black,875.5,889.9,1.6447744146202143,14.399999999999977,1
Census Tract 6708,black,855.8,868.8,1.5190465061930358,13.0,1
Census Tract 6709,black,816.3,826.6,1.2617910082077752,10.300000000000068,1
Census Tract 6711,black,840.3,840.3,0.0,0.0,0
Census Tract 6713,black,952.1999999999999,952.1999999999999,0.0,0.0,0
Census Tract 6714,black,975.0,986.5,1.1794871794871795,11.5,1
Census Tract 6715,black,977.1999999999999,977.1999999999999,0.0,0.0,0
Census Tract 6716,black,923.8,923.8,0.0,0.0,0
Census Tract 6701,black,745.0999999999999,823.8999999999999,10.575761642732514,78.79999999999995,1
Census Tract 2305,white,660.0,779.3,18.07575757575757,119.29999999999995,3
Census Tract 2306,black,683.8,777.0,13.629716291313256,93.20000000000005,3
Census Tract 2406,white,393.79999999999995,414.8,5.332656170645012,21.000000000000057,1
Census Tract 2410,white,442.3,501.6,13.407189690255485,59.30000000000001,1
Census Tract 1910,white,791.4,873.9,10.42456406368461,82.5,4
Census Tract 803,white,370.9,375.1,1.1323806956052969,4.2000000000000455,1
Census Tract 3008,white,559.8,559.8,0.0,0.0,0
Census Tract 6502,white,1001.7,1056.0,5.42078466606768,54.299999999999955,2
Census Tract 6605,white,1016.0999999999999,1089.8,7.25322310796182,73.70000000000005,3
Census Tract 2214,white,440.8,446.6,1.315789473684213,5.800000000000011,1
Census Tract 1610,white,567.9,567.9,0.0,0.0,0
Census Tract 3406,white,452.59999999999997,452.59999999999997,0.0,0.0,0
Census Tract 2405,white,357.1,357.1,0.0,0.0,0
Census Tract 2407,white,423.4,460.4,8.738781294284365,37.0,1
Census Tract 2408,white,455.9,505.9000000000001,10.967317394165413,50.000000000000114,1
Census Tract 2409,white,461.70000000000005,510.5,10.569633961446815,48.799999999999955,2
Census Tract 2411,white,412.4,433.1,5.019398642095065,20.700000000000045,1
Census Tract 1903,white,827.5,871.7,5.341389728096682,44.200000000000045,4
Census Tract 1908,white,766.5999999999999,864.2,12.731541873206384,97.60000000000014,4
Census Tract 1909,white,717.6,793.7,10.604793756967673,76.10000000000002,3
Census Tract 1911,white,817.8,909.0,11.151870873074108,91.20000000000005,3
Census Tract 1912,white,870.6000000000001,980.0000000000001,12.566046404778309,109.39999999999998,3
Census Tract 801,white,389.8,396.5,1.7188301693175958,6.699999999999989,1
Census Tract 804,white,333.2,337.4,1.260504201680669,4.199999999999989,1
Census Tract 810,white,283.2,289.9,2.3658192090395445,6.699999999999989,1
Census Tract 1506,white,823.2,900.0,9.329446064139937,76.79999999999995,3
Census Tract 3016,white,725.3000000000001,725.3000000000001,0.0,0.0,0
Census Tract 205,white,1102.4,1163.1000000000001,5.506168359941949,60.700000000000045,6
Census Tract 7503,white,1303.5,1303.5,0.0,0.0,0
Census Tract 6408,white,1011.6,1123.5,11.06168446026097,111.89999999999998,2
Census Tract 7501,black,1162.6,1162.6,0.0,0.0,0
Census Tract 7402,white,1546.7,1584.8,2.463308980409899,38.09999999999991,1
Census Tract 6504,white,1139.6,1148.6,0.7897507897507897,9.0,3
Census Tract 6505,white,1345.5,1430.0,6.280193236714976,84.5,3
Census Tract 6606,white,987.2,987.2,0.0,0.0,0
Census Tract 2211,white,541.7,571.8,5.5565811334686925,30.09999999999991,1
Census Tract 2213,white,476.90000000000003,498.9,4.613126441602001,21.999999999999943,1
Census Tract 2215,white,430.6,437.0,1.4862981885740774,6.399999999999977,1
Census Tract 201,white,1183.0,1293.8000000000002,9.366018596787843,110.80000000000018,7
Census Tract 2216,white,366.7,366.7,0.0,0.0,0
Census Tract 1608,white,559.0999999999999,559.0999999999999,0.0,0.0,0
Census Tract 1609,white,602.7,602.7,0.0,0.0,0
Census Tract 2228,white,593.0,615.4000000000001,3.777403035413169,22.40000000000009,2
Census Tract 1611,white,636.2,636.2,0.0,0.0,0
Census Tract 1612,white,666.5,666.5,0.0,0.0,0
Census Tract 1613,white,596.5,596.5,0.0,0.0,0
Census Tract 6501,white,981.0999999999999,981.5,0.040770563653051775,0.40000000000009095,2
Census Tract 3302,white,221.7,221.7,0.0,0.0,0
Census Tract 4206,black,759.0,760.8,0.23715415019762245,1.7999999999999545,1
Census Tract 4207,black,778.9,831.4,6.740274746437283,52.5,1
Census Tract 6610,white,1108.9,1160.7000000000003,4.6712958787988255,51.80000000000018,4
Census Tract 101,white,1267.5,1310.9,3.424063116370816,43.40000000000009,2
Census Tract 2303,white,554.2,626.0,12.955611692529764,71.79999999999995,2
Census Tract 6404,white,1260.6000000000001,1405.4,11.486593685546561,144.79999999999995,3
Census Tract 6405,white,1293.9,1426.0,10.209444315634894,132.0999999999999,3
Census Tract 6407,white,1069.3999999999999,1181.3,10.46381148307463,111.90000000000009,2
Census Tract 1512,white,889.5,941.8000000000001,5.879707700955601,52.30000000000007,4
Census Tract 3108,white,366.6,366.6,0.0,0.0,0
Census Tract 6604,white,949.9000000000001,1022.1999999999999,7.611327508158736,72.29999999999984,2
Census Tract 6704,black,847.3,911.2,7.5416027381093,63.90000000000009,1
Census Tract 3404,white,353.4,353.4,0.0,0.0,0
Census Tract 4208,black,840.3,869.6000000000001,3.486849934547207,29.300000000000182,1
Census Tract 4212,black,825.9,839.9000000000001,1.695120474633747,14.000000000000114,1
Census Tract 6611,white,1103.2,1218.7,10.469543147208121,115.5,4
Census Tract 2225,white,482.6,482.6,0.0,0.0,0
Census Tract 1902,white,764.1999999999999,805.5,5.4043444124574815,41.30000000000007,1
Census Tract 3906,black,673.9000000000001,673.9000000000001,0.0,0.0,0
Census Tract 103,white,1195.9,1244.8000000000002,4.088970649719884,48.90000000000009,3
Census Tract 106,white,1150.9,1194.3,3.7709618559388183,43.399999999999864,2
Census Tract 202,white,1175.4,1260.1,7.20605751233621,84.69999999999982,5
Census Tract 1508,white,699.2,715.5,2.3312356979404965,16.299999999999955,1
Census Tract 1511,white,823.4,860.0,4.444984211804715,36.60000000000002,1
Census Tract 2301,white,486.59999999999997,549.3000000000001,12.885326757090034,62.7000000000001,1
Census Tract 1601,white,656.5999999999999,656.5999999999999,0.0,0.0,0
Census Tract 1602,white,620.4,620.4,0.0,0.0,0
Census Tract 1604,white,609.8,655.0,7.412266316825196,45.200000000000045,1
Census Tract 3106,white,302.6,302.6,0.0,0.0,0
Census Tract 3109,white,397.79999999999995,397.79999999999995,0.0,0.0,0
Census Tract 3204,white,207.60000000000002,207.60000000000002,0.0,0.0,0
Census Tract 615,white,597.2,617.4,3.3824514400535715,20.199999999999932,1
Census Tract 3206,white,213.29999999999998,213.29999999999998,0.0,0.0,0
Census Tract 7403,white,1471.7,1471.7,0.0,0.0,0
Census Tract 6607,black,994.2,1036.0,4.204385435526047,41.799999999999955,3
Census Tract 2227,white,555.9000000000001,570.0,2.5364274150026818,14.099999999999909,1
Census Tract 2212,white,502.9,528.6,5.110359912507466,25.700000000000045,1
Census Tract 1607,white,583.0,583.0,0.0,0.0,0
Census Tract 2222,white,380.1,380.1,0.0,0.0,0
Census Tract 3405,white,377.0,377.0,0.0,0.0,0
Census Tract 3301,white,318.2,318.2,0.0,0.0,0
Census Tract 3403,white,370.00000000000006,370.00000000000006,0.0,0.0,0
Census Tract 3504,white,397.5,397.5,0.0,0.0,0
Census Tract 7505,black,1192.9,1192.9,0.0,0.0,0
Census Tract 7504,white,1309.8,1309.8,0.0,0.0,0
Census Tract 7502,black,1198.0,1198.0,0.0,0.0,0
