sampno,locno,perno,loctype,state,country,state_fips,county_fips,tract_fips,out_region,home,latitude,longitude
70005698,2000002,-1,100,IL,USA,17,31,808900,0,0,42.066515,-87.717471
70005698,2000003,-1,97,IL,USA,17,31,70400,0,0,41.928967,-87.656156
70005698,2000004,-1,97,IL,USA,17,31,62100,0,0,41.942691,-87.65177
70005698,2000005,-1,97,OR,USA,41,39,3600,1,0,44.018468,-123.042373
70005704,10000,-1,1,IL,USA,17,31,50700,0,1,41.945071,-87.676059
70005704,10002,1,2,IL,USA,17,31,841000,0,0,41.847544,-87.610198
70005704,20002,2,2,IL,USA,17,31,90200,0,0,42.005594,-87.813096
70005704,2000010,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70005704,2000014,-1,100,IL,USA,17,31,71500,0,0,41.914242,-87.625092
70005704,2000016,-1,100,IL,USA,17,31,51100,0,0,41.941365,-87.680827
70005704,2000018,-1,100,IL,USA,17,31,210100,0,0,41.944657,-87.700544
70005704,2000020,-1,100,IL,USA,17,31,50600,0,0,41.950548,-87.676182
70005704,2000021,-1,100,IL,USA,17,31,832500,0,0,41.92223,-87.664796
70005704,2000023,-1,100,IL,USA,17,31,831900,0,0,41.945169,-87.668791
70005704,2000025,-1,100,IL,USA,17,31,81800,0,0,41.893324,-87.63919
70005704,2000028,-1,100,IL,USA,17,31,81800,0,0,41.893324,-87.63919
70005704,2000029,-1,100,IL,USA,17,31,842200,0,0,41.904728,-87.64922
70005704,2000030,-1,100,IL,USA,17,31,832600,0,0,41.914754,-87.654465
70005704,2000031,-1,100,IL,USA,17,31,71700,0,0,41.912867,-87.641072
70005704,2000034,-1,100,IL,USA,17,31,71500,0,0,41.914242,-87.625092
70005710,10000,-1,1,IL,USA,17,31,70103,0,1,41.926811,-87.642605
70005710,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70005711,10000,-1,1,IL,USA,17,31,811200,0,1,41.922226,-87.845374
70005711,10002,1,2,IL,USA,17,31,831200,0,0,41.915321,-87.73226
70005711,20002,2,2,IL,USA,17,43,846102,0,0,41.805371,-88.106411
70005711,30002,3,2,IL,USA,17,31,842300,0,0,41.908386,-87.660086
70005711,40003,4,3,IL,USA,17,31,811500,0,0,41.941377,-87.868646
70005712,10000,-1,1,IL,USA,17,31,150800,0,1,41.949709,-87.752118
70005712,10002,1,2,IL,USA,17,31,808200,0,0,42.02642,-87.797322
70005712,2000004,-1,100,IL,USA,17,31,241500,0,0,41.908374,-87.67093
70005714,10000,-1,1,IL,USA,17,197,883211,0,1,41.48722,-88.177139
70005714,10002,1,2,IL,USA,17,31,770700,0,0,41.985435,-87.86942
70005714,20002,2,2,IL,USA,17,197,883208,0,0,41.543838,-88.15124
70005714,30002,3,2,IL,USA,17,197,882900,0,0,41.50109,-88.120004
70005714,40003,4,3,IL,USA,17,197,882802,0,0,41.520395,-88.132687
70005714,1000000,-1,97,IL,USA,17,197,883206,0,0,41.529334,-88.150719
70005717,10000,-1,1,IL,USA,17,31,842300,0,1,41.908386,-87.660086
70005717,10002,1,2,IL,USA,17,31,81700,0,0,41.892218,-87.631832
70005717,2000003,-1,100,IL,USA,17,31,282700,0,0,41.871367,-87.688681
70005717,2000007,-1,100,IL,USA,17,31,843100,0,0,41.862602,-87.699453
70005717,2000013,-1,100,IL,USA,17,31,222600,0,0,41.915639,-87.70448
70005717,2000014,-1,100,IL,USA,17,31,843100,0,0,41.862602,-87.699453
70005717,2000015,-1,97,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70005717,3000002,-1,100,IL,USA,17,31,831900,0,0,41.945169,-87.668791
70005717,3000003,-1,100,IL,USA,17,31,843100,0,0,41.862602,-87.699453
70005717,3000004,-1,100,IL,USA,17,31,843100,0,0,41.862602,-87.699453
70005717,3000005,-1,100,IL,USA,17,31,62900,0,0,41.936237,-87.656411
70005717,3000006,-1,100,IL,USA,17,31,241600,0,0,41.90671,-87.665328
70005717,3000009,-1,100,IL,USA,17,31,832600,0,0,41.914754,-87.654465
70005717,3000010,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005717,3000012,-1,100,IL,USA,17,31,832600,0,0,41.914754,-87.654465
70005717,3000013,-1,100,IL,USA,17,31,240300,0,0,41.912369,-87.675068
70005717,3000014,-1,100,IL,USA,17,31,842200,0,0,41.904728,-87.64922
70005717,3000015,-1,100,IL,USA,17,31,71100,0,0,41.921778,-87.651061
70005717,3000016,-1,100,IL,USA,17,31,40600,0,0,41.966834,-87.684018
70005717,3000017,-1,100,IL,USA,17,31,241400,0,0,41.906031,-87.675314
70005717,3000018,-1,100,IL,USA,17,31,843100,0,0,41.862602,-87.699453
70005717,3000020,-1,100,IL,USA,17,31,241600,0,0,41.90671,-87.665328
70005717,3000021,-1,100,IL,USA,17,31,830900,0,0,41.928424,-87.684906
70005717,3000022,-1,100,IL,USA,17,31,310900,0,0,41.855772,-87.674674
70005717,3000023,-1,100,IL,USA,17,31,241400,0,0,41.906031,-87.675314
70005721,10000,-1,1,IL,USA,17,43,846304,0,1,41.74506,-88.082006
70005721,10002,1,2,IL,USA,17,43,846413,0,0,41.806214,-88.196098
70005721,2000013,-1,100,IL,USA,17,43,846202,0,0,41.768882,-88.106992
70005721,2000014,-1,100,IL,USA,17,43,846106,0,0,41.804136,-88.134068
70005722,10000,-1,1,IL,USA,17,31,803015,0,1,42.116413,-87.949625
70005722,1000000,-1,97,IL,USA,17,31,801300,0,0,42.074104,-87.69704
70005722,1000001,-1,97,IL,USA,17,31,803016,0,0,42.120817,-87.986523
70005724,10000,-1,1,IL,USA,17,31,800200,0,1,42.134407,-87.771102
70005724,20002,2,2,IL,USA,17,31,800400,0,0,42.111625,-87.729058
70005724,2000003,-1,97,IL,USA,17,97,865501,0,0,42.206956,-87.800674
70005726,10000,-1,1,IL,USA,17,31,31700,0,1,41.965447,-87.663195
70005726,2000002,-1,100,IL,USA,17,31,50600,0,0,41.950548,-87.676182
70005731,10000,-1,1,IL,USA,17,31,801605,0,1,42.133079,-87.863112
70005731,2000009,-1,100,IL,USA,17,89,850600,0,0,42.089115,-88.322856
70005731,2000012,-1,100,MN,USA,27,37,60505,1,0,44.854555,-93.092637
70005731,2000016,-1,100,MN,USA,27,53,22901,1,0,44.936081,-93.337312
70005731,2000017,-1,100,MN,USA,27,53,22801,1,0,44.956772,-93.337177
70005731,2000024,-1,100,IL,USA,17,31,980000,0,0,41.979419,-87.902438
70005731,2000025,-1,100,IL,USA,17,89,850600,0,0,42.089115,-88.322856
70005731,2000027,-1,97,MN,USA,27,123,43000,1,0,44.937009,-93.196994
70005731,2000028,-1,97,MN,USA,27,37,60604,1,0,44.889743,-93.14449
70005731,2000029,-1,97,MN,USA,27,53,980000,1,0,44.879313,-93.225285
70005731,3000006,-1,100,IL,USA,17,7,10400,1,0,42.203584,-88.827539
70005731,3000026,-1,100,IL,USA,17,31,819802,0,0,41.797202,-87.894905
70005731,3000028,-1,100,MN,USA,27,53,23200,1,0,44.934917,-93.402705
70005731,3000033,-1,100,MN,USA,27,53,25100,1,0,44.851169,-93.22608
70005731,3000037,-1,100,MN,USA,27,53,23200,1,0,44.934917,-93.402705
70005731,3000038,-1,100,MN,USA,27,53,25100,1,0,44.851169,-93.22608
70005731,3000042,-1,100,MN,USA,27,123,41602,1,0,45.003181,-93.11344
70005731,3000050,-1,100,IL,USA,17,31,801608,0,0,42.106428,-87.83109
70005731,3000052,-1,100,MN,USA,27,37,60104,1,0,44.896272,-93.089944
70005732,10000,-1,1,IL,USA,17,97,864901,0,1,42.176375,-87.844468
70005732,10002,1,2,IL,USA,17,97,861902,0,0,42.381442,-87.874812
70005732,10003,1,3,IL,USA,17,97,861106,0,0,42.359591,-88.020255
70005732,20003,2,3,IL,USA,17,97,864901,0,0,42.176375,-87.844468
70005732,30003,3,3,IL,USA,17,95,800,1,0,40.94584,-90.36886
70005732,2000006,-1,100,IL,USA,17,97,865300,0,0,42.209582,-87.828523
70005732,2000016,-1,100,IL,USA,17,97,864801,0,0,42.18706,-87.865007
70005732,2000021,-1,100,IL,USA,17,97,865400,0,0,42.193793,-87.81727
70005732,2000024,-1,100,IL,USA,17,31,800400,0,0,42.111625,-87.729058
70005732,2000027,-1,97,IL,USA,17,97,864901,0,0,42.176375,-87.844468
70005732,2000028,-1,97,IL,USA,17,97,864901,0,0,42.176375,-87.844468
70005732,3000002,-1,100,IL,USA,17,97,865400,0,0,42.193793,-87.81727
70005732,3000004,-1,100,IL,USA,17,97,862000,0,0,42.368533,-87.853466
70005732,3000006,-1,100,IL,USA,17,97,863500,0,0,42.255504,-87.864461
70005732,3000007,-1,100,IL,USA,17,97,864801,0,0,42.18706,-87.865007
70005732,3000010,-1,100,IL,USA,17,97,864521,0,0,42.19025,-87.93268
70005734,10000,-1,1,IL,USA,17,89,852202,0,1,41.908719,-88.356661
70005734,10002,1,2,IL,USA,17,89,852101,0,0,41.950225,-88.354015
70005734,1000003,-1,97,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005736,10000,-1,1,IL,USA,17,31,740100,0,1,41.697286,-87.698608
70005736,10002,1,2,IL,USA,17,31,823001,0,0,41.706965,-87.784187
70005736,1000000,-1,97,IL,USA,17,31,822801,0,0,41.695402,-87.738198
70005736,1000001,-1,97,IL,USA,17,31,822801,0,0,41.695402,-87.738198
70005736,1000002,-1,97,IL,USA,17,31,822702,0,0,41.705691,-87.73058
70005739,10000,-1,1,IL,USA,17,31,804609,0,1,42.031579,-88.044607
70005739,10002,1,2,IL,USA,17,31,804603,0,0,42.054349,-88.054009
70005739,20002,2,2,IL,USA,17,31,808001,0,0,42.007021,-87.735406
70005746,10000,-1,1,IL,USA,17,31,843700,0,1,41.94556,-87.690034
70005746,10002,1,2,IL,USA,17,31,611400,0,0,41.804893,-87.672166
70005746,20002,2,2,IL,USA,17,31,808001,0,0,42.007021,-87.735406
70005746,30003,3,3,IL,USA,17,31,60300,0,0,41.950605,-87.671333
70005746,2000008,-1,100,IL,USA,17,31,50800,0,0,41.945009,-87.680928
70005746,2000010,-1,100,IL,USA,17,31,50800,0,0,41.945009,-87.680928
70005746,2000012,-1,100,IL,USA,17,31,50700,0,0,41.945071,-87.676059
70005746,2000027,-1,100,IL,USA,17,31,830900,0,0,41.928424,-87.684906
70005746,2000033,-1,100,IL,USA,17,31,830900,0,0,41.928424,-87.684906
70005746,2000035,-1,100,IL,USA,17,31,51400,0,0,41.935442,-87.680959
70005746,3000001,-1,100,WI,USA,55,101,1100,1,0,42.726918,-87.830175
70005746,3000002,-1,100,WI,USA,55,101,1701,1,0,42.6903,-87.866608
70005746,3000005,-1,100,WI,USA,55,101,700,1,0,42.703415,-87.805368
70005746,3000008,-1,100,IL,USA,17,31,50900,0,0,41.944947,-87.685778
70005746,3000010,-1,100,IL,USA,17,31,20701,0,0,41.986892,-87.70369
70005746,3000011,-1,100,IL,USA,17,31,160300,0,0,41.957268,-87.730896
70005746,3000012,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70005746,3000013,-1,100,WI,USA,55,101,1003,1,0,42.714423,-87.821168
70005746,3000014,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70005746,3000017,-1,100,WI,USA,55,59,601,1,0,42.63082,-87.910144
70005746,3000018,-1,100,IL,USA,17,31,802300,0,0,42.090458,-87.824237
70005746,3000019,-1,100,WI,USA,55,101,904,1,0,42.673701,-87.852614
70005746,3000021,-1,100,IL,USA,17,31,50900,0,0,41.944947,-87.685778
70005746,3000022,-1,100,IL,USA,17,31,40201,0,0,41.97258,-87.694
70005746,3000023,-1,100,WI,USA,55,101,300,1,0,42.716267,-87.793098
70005746,3000025,-1,100,WI,USA,55,101,901,1,0,42.701518,-87.832729
70005746,3000026,-1,100,IL,USA,17,31,51000,0,0,41.941302,-87.685732
70005746,3000027,-1,100,IL,USA,17,31,801607,0,0,42.089417,-87.858924
70005746,3000028,-1,100,IL,USA,17,31,140400,0,0,41.971537,-87.738943
70005746,3000032,-1,100,WI,USA,55,101,1701,1,0,42.6903,-87.866608
70005746,3000033,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70005746,3000037,-1,100,WI,USA,55,101,1001,1,0,42.712471,-87.842355
70005746,3000039,-1,100,WI,USA,55,101,1701,1,0,42.6903,-87.866608
70005746,3000040,-1,100,IL,USA,17,31,800800,0,0,42.09722,-87.75863
70005746,3000041,-1,100,IL,USA,17,31,807900,0,0,42.004189,-87.74878
70005746,3000042,-1,100,IL,USA,17,31,801500,0,0,42.139902,-87.814597
70005746,3000043,-1,100,IL,USA,17,31,40201,0,0,41.97258,-87.694
70005746,3000045,-1,100,IL,USA,17,31,160800,0,0,41.950213,-87.712815
70005746,3000047,-1,100,IL,USA,17,31,51100,0,0,41.941365,-87.680827
70005746,3000050,-1,100,WI,USA,55,101,1701,1,0,42.6903,-87.866608
70005746,3000051,-1,100,IL,USA,17,31,50700,0,0,41.945071,-87.676059
70005749,10000,-1,1,IL,USA,17,197,880117,0,1,41.718707,-88.036237
70005749,20002,2,2,IL,USA,17,43,846405,0,0,41.798986,-88.163623
70005750,10000,-1,1,IL,USA,17,31,70101,0,1,41.929522,-87.632325
70005750,10002,1,2,IL,USA,17,31,818900,0,0,41.827586,-87.866863
70005750,2000003,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70005750,2000004,-1,100,IL,USA,17,31,63100,0,0,41.938232,-87.64678
70005750,2000005,-1,100,IL,USA,17,31,70102,0,0,41.930583,-87.642202
70005751,10000,-1,1,IL,USA,17,31,320100,0,1,41.886447,-87.619467
70005751,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005751,1000000,-1,97,IL,USA,17,31,70300,0,0,41.929046,-87.65131
70005751,1000001,-1,97,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70005752,10000,-1,1,IL,USA,17,31,40600,0,1,41.966834,-87.684018
70005752,10002,1,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70005752,1000000,-1,97,IL,USA,17,31,243200,0,0,41.892433,-87.669624
70005752,1000001,-1,97,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005755,10000,-1,1,IL,USA,17,31,160601,0,1,41.959398,-87.703294
70005755,30003,3,3,IL,USA,17,31,839000,0,0,41.869903,-87.631213
70005755,1000000,-1,97,IL,USA,17,31,140800,0,0,41.964514,-87.702847
70005755,1000001,-1,97,IL,USA,17,31,160601,0,0,41.959398,-87.703294
70005755,1000002,-1,97,IL,USA,17,31,40600,0,0,41.966834,-87.684018
70005755,1000003,-1,97,IL,USA,17,31,160602,0,0,41.956681,-87.700464
70005755,1000004,-1,97,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005755,1000005,-1,97,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70005755,1000006,-1,97,IL,USA,17,31,160602,0,0,41.956681,-87.700464
70005756,10000,-1,1,IL,USA,17,31,804507,0,1,42.00346,-88.226678
70005756,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005756,20002,2,2,IL,USA,17,31,760801,0,0,41.983487,-87.84485
70005762,10000,-1,1,IL,USA,17,31,50300,0,1,41.957885,-87.690444
70005762,10002,1,2,IL,USA,17,43,840201,0,0,41.97907,-88.014274
70005762,1000000,-1,97,IL,USA,17,31,815702,0,0,41.828359,-87.81694
70005764,10000,-1,1,IL,USA,17,31,750500,0,1,41.684615,-87.671233
70005764,10003,1,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70005764,20002,2,2,IL,USA,17,31,821800,0,0,41.719499,-87.700423
70005764,1000000,-1,97,IN,USA,18,89,12400,1,0,41.557229,-87.345521
70005764,1000001,-1,97,IL,USA,17,31,740300,0,0,41.695069,-87.710723
70005764,1000002,-1,97,IL,USA,17,31,720200,0,0,41.713042,-87.666054
70005764,1000003,-1,97,IL,USA,17,31,822102,0,0,41.721552,-87.731501
70005764,1000004,-1,97,IL,USA,17,31,750200,0,0,41.695665,-87.671425
70005765,10000,-1,1,IL,USA,17,31,241400,0,1,41.906031,-87.675314
70005765,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249
70005765,20002,2,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249
70005765,2000005,-1,100,IL,USA,17,31,242500,0,0,41.899446,-87.689319
70005765,2000006,-1,100,IL,USA,17,31,833000,0,0,41.885286,-87.657249
70005765,2000009,-1,97,IL,USA,17,31,242500,0,0,41.899446,-87.689319
70005765,3000002,-1,100,IL,USA,17,31,842300,0,0,41.908386,-87.660086
70005765,3000003,-1,100,IL,USA,17,31,242100,0,0,41.89967,-87.669838
70005765,3000005,-1,100,IL,USA,17,31,243400,0,0,41.892558,-87.659848
70005765,3000006,-1,100,IL,USA,17,31,242000,0,0,41.899737,-87.664954
70005765,3000007,-1,100,IL,USA,17,31,62600,0,0,41.935975,-87.670984
70005765,3000008,-1,100,IL,USA,17,31,60400,0,0,41.950673,-87.666536
70005765,3000009,-1,100,IL,USA,17,31,31700,0,0,41.965447,-87.663195
70005765,3000011,-1,100,IL,USA,17,31,242300,0,0,41.899506,-87.6796
70005765,3000012,-1,100,IL,USA,17,31,62700,0,0,41.936086,-87.66611
70005765,3000013,-1,100,IL,USA,17,31,241400,0,0,41.906031,-87.675314
70005765,3000014,-1,100,IL,USA,17,31,242600,0,0,41.90056,-87.694197
70005765,3000016,-1,100,IL,USA,17,31,60400,0,0,41.950673,-87.666536
70005765,3000020,-1,100,IL,USA,17,31,62600,0,0,41.935975,-87.670984
70005766,10000,-1,1,IL,USA,17,31,30800,0,1,41.979912,-87.664188
70005766,10002,1,2,IL,USA,17,31,31900,0,0,41.963374,-87.670184
70005766,2000016,-1,100,IL,USA,17,31,809800,0,0,42.037529,-87.685499
70005766,2000017,-1,100,IL,USA,17,31,810200,0,0,42.022822,-87.68334
70005766,2000019,-1,100,IL,USA,17,31,830600,0,0,42.001698,-87.673574
70005766,2000021,-1,100,IL,USA,17,31,10503,0,0,42.000321,-87.663126
70005766,2000023,-1,100,IL,USA,17,31,20301,0,0,42.006865,-87.705186
70005766,2000024,-1,100,IL,USA,17,31,130100,0,0,41.991104,-87.720809
70005766,2000026,-1,97,IL,USA,17,31,31000,0,0,41.972437,-87.671109
70005766,2000027,-1,97,IL,USA,17,31,822302,0,0,41.717162,-87.774075
70005771,10000,-1,1,IL,USA,17,43,845704,0,1,41.759147,-88.005997
70005771,10002,1,2,IL,USA,17,43,844601,0,0,41.840676,-87.943904
70005771,20002,2,2,IL,USA,17,43,845701,0,0,41.775569,-88.024185
70005771,1000000,-1,97,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70005776,10000,-1,1,IL,USA,17,31,30601,0,1,41.988972,-87.654609
70005776,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005776,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005776,1000002,-1,97,IL,USA,17,31,30703,0,0,41.978875,-87.657871
70005779,10000,-1,1,IL,USA,17,31,841900,0,1,41.868458,-87.642965
70005779,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079
70005779,20002,2,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70005779,2000001,-1,100,IL,USA,17,31,839000,0,0,41.869903,-87.631213
70005783,10000,-1,1,IL,USA,17,31,110200,0,1,41.98007,-87.773444
70005783,2000003,-1,100,IL,USA,17,31,150200,0,0,41.960675,-87.752413
70005783,2000007,-1,100,IL,USA,17,31,110502,0,0,41.970286,-87.759852
70005783,2000015,-1,100,IL,USA,17,31,110100,0,0,41.987476,-87.769673
70005783,2000016,-1,100,IL,USA,17,31,810100,0,0,42.030206,-87.684629
70005783,2000019,-1,100,IL,USA,17,31,809900,0,0,42.037618,-87.675263
70005783,2000025,-1,100,IL,USA,17,31,810100,0,0,42.030206,-87.684629
70005783,2000026,-1,100,IL,USA,17,31,810100,0,0,42.030206,-87.684629
70005783,2000029,-1,100,IL,USA,17,31,807800,0,0,42.015157,-87.763729
70005783,2000035,-1,100,IL,USA,17,31,807800,0,0,42.015157,-87.763729
70005783,2000036,-1,100,IL,USA,17,31,808100,0,0,42.011303,-87.790002
70005783,3000002,-1,100,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005783,3000003,-1,100,IL,USA,17,31,808002,0,0,42.005064,-87.719439
70005783,3000005,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000006,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000007,-1,100,IL,USA,17,31,160900,0,0,41.950082,-87.722608
70005783,3000008,-1,100,IL,USA,17,31,100100,0,0,41.989584,-87.783014
70005783,3000010,-1,100,IL,USA,17,31,20602,0,0,42.001316,-87.693637
70005783,3000012,-1,100,IL,USA,17,31,808800,0,0,42.065522,-87.681948
70005783,3000013,-1,100,IL,USA,17,31,805901,0,0,42.034874,-87.870765
70005783,3000014,-1,100,IL,USA,17,31,100200,0,0,41.995658,-87.794314
70005783,3000015,-1,100,IL,USA,17,31,100100,0,0,41.989584,-87.783014
70005783,3000016,-1,100,IL,USA,17,31,71400,0,0,41.922726,-87.629526
70005783,3000017,-1,100,IL,USA,17,31,221400,0,0,41.920801,-87.694532
70005783,3000020,-1,100,IL,USA,17,31,161000,0,0,41.949977,-87.730683
70005783,3000021,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000022,-1,100,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005783,3000023,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000024,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000027,-1,100,IL,USA,17,31,240300,0,0,41.912369,-87.675068
70005783,3000029,-1,100,IL,USA,17,31,807600,0,0,42.021442,-87.722458
70005783,3000030,-1,100,IL,USA,17,31,100100,0,0,41.989584,-87.783014
70005783,3000032,-1,100,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005783,3000034,-1,100,IL,USA,17,31,71300,0,0,41.921779,-87.641458
70005783,3000035,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005783,3000036,-1,100,IL,USA,17,31,110200,0,0,41.98007,-87.773444
70005783,3000037,-1,100,IL,USA,17,31,100100,0,0,41.989584,-87.783014
70005783,3000038,-1,100,IL,USA,17,31,20601,0,0,42.000875,-87.701802
70005783,3000039,-1,100,IL,USA,17,31,120200,0,0,41.994532,-87.757611
70005783,3000040,-1,100,IL,USA,17,31,241400,0,0,41.906031,-87.675314
70005783,3000041,-1,100,IL,USA,17,31,110200,0,0,41.98007,-87.773444
70005783,3000042,-1,100,IL,USA,17,31,100100,0,0,41.989584,-87.783014
70005783,3000043,-1,100,IL,USA,17,31,241400,0,0,41.906031,-87.675314
70005783,3000047,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005784,10000,-1,1,IL,USA,17,31,230900,0,1,41.906692,-87.71035
70005784,10002,1,2,IL,USA,17,31,833100,0,0,41.879078,-87.657046
70005784,20002,2,2,IL,USA,17,31,833100,0,0,41.879078,-87.657046
70005784,1000000,-1,97,IL,USA,17,31,221200,0,0,41.921083,-87.70465
70005784,1000001,-1,97,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005785,10000,-1,1,IL,USA,17,197,881115,0,1,41.507753,-87.945535
70005785,10002,1,2,IL,USA,17,197,883904,0,0,41.342833,-87.848347
70005785,30003,3,3,IL,USA,17,197,881113,0,0,41.483462,-87.936539
70005785,1000000,-1,97,IL,USA,17,197,883507,0,0,41.426284,-87.845293
70005785,1000001,-1,97,IL,USA,17,197,881113,0,0,41.483462,-87.936539
70005785,3000002,-1,100,IL,USA,17,197,883515,0,0,41.509199,-87.881597
70005787,10000,-1,1,IL,USA,17,111,870902,0,1,42.278276,-88.406841
70005787,10002,1,2,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005787,10450,1,4,IL,USA,17,111,871600,0,0,42.188969,-88.253358
70005787,10451,1,4,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005787,1000001,-1,97,IL,USA,17,89,850600,0,0,42.089115,-88.322856
70005788,10000,-1,1,IL,USA,17,93,890101,0,1,41.681507,-88.297434
70005788,10002,1,2,IL,USA,17,43,846510,0,0,41.750518,-88.220425
70005788,10452,4,4,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70005788,10453,4,4,IL,USA,17,197,880312,0,0,41.703002,-88.219556
70005788,20002,2,2,IL,USA,17,43,846510,0,0,41.750518,-88.220425
70005788,30002,3,2,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70005788,40003,4,3,IL,USA,17,31,832900,0,0,41.874181,-87.661901
70005788,1000000,-1,97,IL,USA,17,43,846509,0,0,41.761956,-88.217954
70005788,1000001,-1,97,IL,USA,17,43,846522,0,0,41.751153,-88.190918
70005788,1000002,-1,97,IL,USA,17,31,804201,0,0,42.108269,-88.188316
70005788,1000003,-1,97,IL,USA,17,89,850600,0,0,42.089115,-88.322856
70005788,1000004,-1,97,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70005788,1000005,-1,97,IL,USA,17,43,846203,0,0,41.746196,-88.113258
70005788,1000006,-1,97,IL,USA,17,43,844301,0,0,41.847386,-88.008686
70005788,1000007,-1,97,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70005788,1000009,-1,97,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70005788,1000010,-1,97,IL,USA,17,43,846519,0,0,41.766676,-88.191417
70005788,1000011,-1,97,IL,USA,17,43,846524,0,0,41.739728,-88.17592
70005790,10000,-1,1,IL,USA,17,31,63100,0,1,41.938232,-87.64678
70005790,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005790,1000000,-1,97,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70005790,1000001,-1,97,IL,USA,17,31,81500,0,0,41.892906,-87.626079
70005791,10000,-1,1,IL,USA,17,197,880415,0,1,41.581125,-88.157205
70005791,10002,1,2,IL,USA,17,89,852500,0,0,41.876105,-88.287946
70005791,20002,2,2,IL,USA,17,89,852500,0,0,41.876105,-88.287946
70005791,30003,3,3,IL,USA,17,197,880404,0,0,41.61414,-88.229585
70005791,40002,4,2,IL,USA,17,43,841208,0,0,41.910264,-88.097072
70005791,2000004,-1,100,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70005791,2000005,-1,100,IL,USA,17,89,852403,0,0,41.853358,-88.537122
70005791,2000008,-1,100,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70005791,2000011,-1,100,IL,USA,17,197,880310,0,0,41.660294,-88.217507
70005791,3000001,-1,100,IL,USA,17,89,852500,0,0,41.876105,-88.287946
70005791,3000002,-1,100,IL,USA,17,197,880411,0,0,41.614764,-88.183418
70005792,10000,-1,1,IL,USA,17,31,70200,0,1,41.929078,-87.646293
70005792,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005793,10000,-1,1,IL,USA,17,31,51300,0,1,41.935996,-87.67584
70005793,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70005793,20002,2,2,IL,USA,17,31,750500,0,0,41.684615,-87.671233
70005793,1000000,-1,97,IL,USA,17,31,81401,0,0,41.895035,-87.619717
70005798,10000,-1,1,IL,USA,17,97,865000,0,1,42.233828,-87.821279
70005798,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70005798,10450,1,4,IL,USA,17,97,865501,0,0,42.206956,-87.800674
70005798,10451,1,4,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70005798,20002,2,2,IL,USA,17,97,863400,0,0,42.254463,-87.825467
70005798,2000002,-1,97,IL,USA,17,31,804201,0,0,42.108269,-88.188316
