,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 2411,white,665.15625,714.6875,7.4465586093493075,49.53125,0
Census Tract 1903,white,840.575,904.2875,7.579632989322782,63.71249999999998,5
Census Tract 1908,white,815.3176470588235,897.4470588235295,10.073302357796326,82.12941176470599,6
Census Tract 1909,white,805.8722222222221,892.0166666666667,10.689590988370098,86.1444444444445,5
Census Tract 1911,white,733.5777777777779,804.4888888888889,9.666474811426482,70.91111111111104,7
Census Tract 1912,white,832.2058823529412,873.1647058823531,4.92171761795372,40.958823529411916,7
Census Tract 801,white,689.0944444444444,725.3222222222222,5.257302256584726,36.22777777777776,3
Census Tract 804,white,629.364705882353,656.6117647058824,4.329295648272769,27.247058823529414,1
Census Tract 810,white,708.8764705882353,735.1470588235293,3.7059472736475927,26.270588235293985,1
Census Tract 1506,white,909.9882352941177,1003.2058823529412,10.243829913767472,93.21764705882356,6
Census Tract 3016,white,771.8,814.0562499999999,5.475025913449069,42.25624999999991,0
Census Tract 205,white,1201.8352941176472,1288.8882352941175,7.243333724891318,87.05294117647031,5
Census Tract 7503,white,1030.0055555555555,1036.6999999999998,0.6499425569441275,6.694444444444343,0
Census Tract 6408,white,1248.6055555555556,1350.6444444444446,8.172227685106506,102.038888888889,3
Census Tract 7501,black,980.9833333333331,994.411111111111,1.368807942144235,13.42777777777792,1
Census Tract 7402,white,1313.5222222222224,1354.1,3.089234204894372,40.577777777777555,0
Census Tract 6504,white,1221.4611111111112,1283.2444444444443,5.058149847859783,61.783333333333076,2
Census Tract 6505,white,1422.2777777777778,1536.5222222222221,8.032498730518329,114.2444444444443,5
Census Tract 6606,white,1081.1222222222225,1117.0333333333335,3.321651370489505,35.91111111111104,3
Census Tract 2211,white,678.8166666666667,701.9833333333332,3.412801689214051,23.166666666666515,2
Census Tract 2213,white,638.2388888888888,674.388888888889,5.664023397717711,36.150000000000205,2
Census Tract 2215,white,628.7055555555556,671.9944444444444,6.885399453904388,43.28888888888878,4
Census Tract 201,white,1342.4058823529413,1455.2,8.402385532560062,112.79411764705878,6
Census Tract 2216,white,598.6333333333334,630.9166666666666,5.392839244946798,32.28333333333319,4
Census Tract 1608,white,679.1588235294117,704.7470588235294,3.7676364360757733,25.58823529411768,1
Census Tract 1609,white,713.7764705882354,749.0058823529411,4.935636465527158,35.229411764705674,2
Census Tract 2228,white,691.7000000000002,716.0444444444444,3.519509099963019,24.344444444444207,3
Census Tract 1611,white,784.1529411764706,821.6529411764704,4.7822303572232165,37.499999999999886,3
Census Tract 1612,white,802.4941176470588,841.6176470588235,4.875241892922066,39.12352941176471,3
Census Tract 1613,white,856.9470588235296,885.3117647058823,3.3099717876730406,28.364705882352723,2
Census Tract 6501,white,1130.8055555555557,1166.0833333333333,3.1197032597214216,35.2777777777776,3
Census Tract 3302,white,602.2388888888889,632.0055555555557,4.942667638349508,29.766666666666765,2
Census Tract 4206,black,552.7944444444444,571.6166666666667,3.404922464649323,18.822222222222308,0
Census Tract 4207,black,361.16666666666663,386.68333333333334,7.065066912782661,25.51666666666671,1
Census Tract 6610,white,882.8263157894735,919.3631578947369,4.138621770986753,36.53684210526342,2
Census Tract 101,white,1353.8176470588237,1445.894117647059,6.8012461492337515,92.07647058823522,0
Census Tract 2303,white,668.8611111111112,707.5444444444444,5.783462768387366,38.68333333333317,2
Census Tract 6404,white,1523.729411764706,1659.5764705882352,8.915431951018007,135.84705882352932,3
Census Tract 6405,white,1602.1833333333336,1717.9833333333333,7.227637286619282,115.79999999999973,3
Census Tract 6407,white,1321.6055555555556,1428.0444444444445,8.053756163588899,106.43888888888887,3
Census Tract 1512,white,705.3473684210527,771.2315789473683,9.340675740210104,65.88421052631566,7
Census Tract 3108,white,616.0444444444445,632.1888888888889,2.620662289878066,16.14444444444439,1
Census Tract 6604,white,1125.0888888888887,1179.5277777777778,4.8386300341701585,54.438888888889096,3
Census Tract 6704,black,989.4777777777776,1016.3666666666666,2.717482847293188,26.888888888888914,0
Census Tract 3404,white,649.3944444444445,669.8444444444444,3.1490876115355224,20.449999999999932,0
Census Tract 4208,black,939.7055555555556,974.9333333333333,3.7488102065067523,35.227777777777646,0
Census Tract 4212,black,909.5277777777777,931.911111111111,2.4609840271202996,22.383333333333326,0
Census Tract 6611,white,1157.4,1232.7944444444445,6.514121690378813,75.39444444444439,2
Census Tract 2225,white,624.361111111111,654.0000000000001,4.747074787560659,29.63888888888914,2
Census Tract 1902,white,833.5882352941177,914.8470588235293,9.748077058782005,81.25882352941164,5
Census Tract 3906,black,863.6055555555555,885.1722222222222,2.497282066787184,21.56666666666672,0
Census Tract 103,white,1322.764705882353,1406.6117647058825,6.338773513585638,83.84705882352955,0
Census Tract 106,white,1237.0176470588235,1311.9764705882353,6.0596405966912865,74.9588235294118,3
Census Tract 202,white,1260.2647058823532,1371.9058823529413,8.85854979112697,111.6411764705881,3
Census Tract 1508,white,821.7176470588236,880.070588235294,7.101337227615027,58.352941176470495,4
Census Tract 1511,white,883.6411764705882,956.7058823529412,8.268594518669415,73.064705882353,5
Census Tract 2301,white,624.411111111111,664.5444444444445,6.4273893624215,40.13333333333344,1
Census Tract 1601,white,769.4000000000001,800.5882352941177,4.053578800899088,31.18823529411759,0
Census Tract 1602,white,744.5,771.6823529411765,3.6510883735629998,27.182352941176532,0
Census Tract 1604,white,711.5117647058823,767.9411764705883,7.930917598816118,56.42941176470595,0
Census Tract 3106,white,610.7055555555555,631.3722222222223,3.384063969725376,20.666666666666742,2
Census Tract 3109,white,614.3111111111111,630.3722222222223,2.6144913905368288,16.06111111111113,1
Census Tract 3204,white,587.2647058823529,612.035294117647,4.2179596333950995,24.7705882352941,2
Census Tract 615,white,726.8764705882354,766.8000000000001,5.492477886848636,39.92352941176466,1
Census Tract 3206,white,592.3666666666667,615.7611111111112,3.949318177555203,23.394444444444503,0
Census Tract 7403,white,1188.7166666666667,1199.2944444444447,0.8898485294598946,10.57777777777801,0
Census Tract 6607,black,1054.6555555555556,1097.211111111111,4.035019332272768,42.55555555555543,2
Census Tract 2227,white,669.7222222222222,690.6388888888889,3.1231854002488713,20.916666666666742,3
Census Tract 2212,white,648.088888888889,679.6722222222221,4.8733027019612924,31.583333333333144,2
Census Tract 1607,white,718.9111111111112,742.5833333333334,3.292788476399492,23.672222222222217,1
Census Tract 2222,white,594.3277777777778,633.7333333333332,6.63027323119489,39.40555555555545,4
Census Tract 3405,white,663.561111111111,684.0111111111112,3.081856313996056,20.45000000000016,0
Census Tract 3301,white,644.5777777777778,667.5277777777778,3.5604702475349996,22.950000000000045,2
Census Tract 3403,white,573.9222222222222,599.5055555555556,4.457630728128093,25.58333333333337,0
Census Tract 3504,white,693.9277777777779,714.2333333333333,2.9261770757443353,20.30555555555543,0
Census Tract 7505,black,1001.3333333333334,1012.2166666666667,1.0868841544607184,10.883333333333326,0
Census Tract 7504,white,841.9105263157895,851.3578947368421,1.1221344936016417,9.447368421052602,1
Census Tract 7502,black,1044.6222222222223,1055.5666666666666,1.0476940095302831,10.944444444444343,0
Census Tract 4302,black,1014.1666666666666,1037.7666666666667,2.327033689400167,23.600000000000023,2
Census Tract 6608,white,1061.5588235294117,1094.7764705882355,3.129138614135729,33.217647058823786,3
Census Tract 6609,white,1163.138888888889,1205.6222222222223,3.6524729539321297,42.48333333333335,2
Census Tract 6702,black,950.4333333333333,982.6444444444444,3.389097370789932,32.21111111111111,0
Census Tract 6703,black,967.7944444444444,993.4499999999999,2.650930236563091,25.655555555555566,0
Census Tract 2226,white,505.425,530.39375,4.940149379235286,24.968749999999943,2
Census Tract 2304,white,689.0833333333334,729.9999999999999,5.937840125770929,40.916666666666515,2
Census Tract 1704,white,1157.9529411764704,1272.5058823529412,9.892711275476008,114.55294117647077,2
Census Tract 3807,black,710.1624999999999,731.85625,3.0547585939837907,21.693750000000136,0
Census Tract 3819,black,833.4705882352941,854.5,2.5231138400733966,21.029411764705856,0
Census Tract 3902,black,895.1722222222221,914.5277777777778,2.1622158368036137,19.355555555555725,0
Census Tract 1710,white,1055.8470588235293,1116.1529411764704,5.71161153019042,60.305882352941126,1
Census Tract 1801,white,1062.3764705882354,1113.8529411764705,4.845407632167595,51.47647058823509,1
Census Tract 3903,black,850.7470588235293,868.9470588235295,2.139296258651585,18.20000000000016,0
Census Tract 4003,black,849.838888888889,864.35,1.707513188774337,14.511111111111063,0
Census Tract 4004,black,852.188888888889,867.0222222222222,1.7406156694525121,14.833333333333258,0
Census Tract 4005,black,827.4055555555556,843.2333333333335,1.9129407183095897,15.827777777777897,0
Census Tract 4008,black,865.5277777777778,885.2611111111112,2.279919124490518,19.73333333333335,0
Census Tract 4403,black,852.0833333333335,888.0833333333334,4.224938875305609,35.999999999999886,0
Census Tract 4407,black,917.6111111111111,951.5222222222224,3.695586365562771,33.91111111111127,0
Census Tract 4308,black,1049.8166666666666,1064.0333333333335,1.3542047024083816,14.216666666666924,0
Census Tract 6718,black,833.4263157894738,846.4894736842106,1.5674040580735051,13.063157894736719,1
Census Tract 6805,black,885.3176470588235,921.5176470588234,4.08892786902673,36.19999999999993,1
Census Tract 6811,black,942.6666666666666,956.0722222222222,1.422088637435173,13.405555555555566,0
Census Tract 2001,white,804.0470588235294,863.135294117647,7.348852861992279,59.08823529411768,4
Census Tract 4102,black,951.0055555555555,972.6944444444445,2.28062693873737,21.688888888888982,0
Census Tract 6806,black,955.1111111111111,974.4888888888888,2.028850628199158,19.377777777777737,1
Census Tract 1706,white,1161.3545454545456,1257.0454545454545,8.239594830487894,95.69090909090892,2
Census Tract 3805,white,728.970588235294,748.064705882353,2.619326205366169,19.094117647058965,0
Census Tract 3817,white,739.3764705882353,758.1411764705882,2.5379095263099254,18.764705882352928,0
Census Tract 4303,black,413.3333333333333,433.0722222222223,4.775537634408628,19.738888888888994,1
Census Tract 4309,black,732.8705882352941,744.8117647058824,1.6293704048544073,11.941176470588289,1
Census Tract 4312,black,1075.5055555555555,1092.7388888888888,1.60234721655449,17.23333333333335,0
Census Tract 2308,black,659.9555555555556,683.8944444444445,3.62734864300626,23.93888888888887,1
Census Tract 2311,black,636.7055555555556,654.0111111111112,2.717984067290826,17.305555555555543,0
Census Tract 1709,white,1167.129411764706,1226.3176470588235,5.07126585085578,59.188235294117476,2
Census Tract 2101,white,528.6117647058824,555.1647058823529,5.023146087420983,26.55294117647054,1
Census Tract 4202,black,937.5277777777778,973.7722222222224,3.8659595271251304,36.244444444444525,0
Census Tract 4203,black,962.3777777777777,985.2111111111111,2.3725956542822217,22.83333333333337,0
Census Tract 4406,black,895.8277777777779,932.911111111111,4.139560555414276,37.083333333333144,0
Census Tract 4408,black,968.3166666666667,989.2888888888889,2.1658433593234485,20.97222222222217,0
Census Tract 4409,black,970.6444444444446,987.7777777777778,1.7651503010599934,17.133333333333212,0
Census Tract 5604,white,1039.6722222222224,1148.0111111111112,10.420485088783305,108.33888888888873,2
Census Tract 4503,black,1050.2499999999998,1070.1055555555554,1.8905551588246243,19.85555555555561,1
Census Tract 6719,black,1026.2388888888888,1049.9222222222224,2.307779756716842,23.68333333333362,1
Census Tract 6720,black,613.6055555555556,631.2777777777777,2.880062291193201,17.672222222222103,1
Census Tract 6809,black,865.1388888888889,881.8666666666666,1.9335366832557241,16.727777777777646,1
Census Tract 6810,black,941.3444444444444,958.0722222222222,1.77700924210054,16.72777777777776,1
Census Tract 2402,white,565.1555555555556,589.9333333333333,4.38424032714689,24.777777777777715,4
Census Tract 2403,white,569.8722222222221,599.7444444444444,5.2419158290845,29.872222222222263,5
Census Tract 2002,white,784.0722222222222,834.5722222222223,6.44073320910065,50.500000000000114,5
Census Tract 4105,black,908.4944444444444,925.4222222222221,1.8632780730023328,16.927777777777692,0
Census Tract 4106,black,939.811111111111,957.6166666666668,1.8945887471477951,17.80555555555577,0
Census Tract 1701,white,994.2235294117646,1133.5470588235294,14.0133003585417,139.32352941176475,4
Census Tract 1702,white,966.3352941176471,1069.229411764706,10.647869147841753,102.8941176470588,7
Census Tract 1703,white,1095.594117647059,1204.4882352941177,9.939275493822839,108.89411764705869,8
Census Tract 3818,black,810.1666666666666,832.8388888888888,2.7984639648906255,22.672222222222217,0
Census Tract 1705,white,1336.3000000000002,1449.2687500000002,8.453846441667288,112.96875,2
Census Tract 3514,black,466.05625,467.1625,0.23736405208599726,1.1062500000000455,0
Census Tract 3812,black,837.911111111111,856.8277777777777,2.2575982602238325,18.91666666666663,0
Census Tract 3814,black,776.7823529411766,796.6058823529412,2.5520056341014503,19.82352941176464,0
Census Tract 3901,black,856.2117647058823,876.7058823529412,2.3935804776168763,20.494117647058943,0
Census Tract 4304,black,969.0833333333334,1010.7444444444445,4.299022558546168,41.661111111111154,1
Census Tract 4305,black,1008.0944444444444,1033.2111111111108,2.491499363485531,25.116666666666333,0
Census Tract 4306,black,1039.6277777777777,1058.3444444444442,1.8003238338507717,18.71666666666647,0
Census Tract 2307,black,665.7277777777778,688.8499999999999,3.4732247915814662,23.12222222222215,0
Census Tract 2309,black,608.0058823529411,638.8294117647059,5.069610394636302,30.823529411764866,0
Census Tract 2312,black,406.97222222222223,426.4388888888888,4.783291242918552,19.466666666666583,0
Census Tract 1707,white,1256.86875,1351.625,7.5390727949915135,94.75624999999991,2
Census Tract 1708,white,1173.364705882353,1250.6823529411763,6.5893960054543745,77.31764705882324,2
Census Tract 1711,white,993.5823529411764,1061.1529411764707,6.800703337299983,67.57058823529428,8
Census Tract 1901,white,821.8588235294117,900.2647058823529,9.540066993043043,78.40588235294126,5
Census Tract 2422,white,551.7666666666667,575.6722222222222,4.332547977204538,23.905555555555566,0
Census Tract 2003,white,771.9352941176471,830.9470588235295,7.644651715703082,59.01176470588234,6
Census Tract 2104,white,744.2055555555555,805.0333333333333,8.173518367834456,60.82777777777778,4
Census Tract 2203,white,608.0722222222223,650.75,7.018537637159314,42.67777777777769,2
Census Tract 2107,white,641.4333333333333,663.9555555555556,3.5112335221466022,22.522222222222354,1
Census Tract 2108,white,658.3888888888889,694.7999999999998,5.530334992827581,36.41111111111093,1
Census Tract 2109,white,769.4588235294117,796.3,3.4883187572625567,26.841176470588266,2
Census Tract 4201,black,937.7277777777779,960.9944444444445,2.481174944161713,23.26666666666665,0
Census Tract 4204,black,936.4277777777778,957.3388888888888,2.233072491798019,20.91111111111104,0
Census Tract 4205,black,900.1944444444445,938.8444444444443,4.293516832783025,38.649999999999864,0
Census Tract 6913,black,661.2333333333331,676.088888888889,2.2466434776764395,14.855555555555839,2
Census Tract 317,white,803.3588235294119,847.6823529411764,5.517276727855817,44.323529411764525,1
Census Tract 4701,black,1028.4777777777779,1045.9222222222224,1.6961420870110206,17.44444444444457,0
Census Tract 4801,black,1040.588888888889,1061.1555555555556,1.9764449617203874,20.566666666666606,0
Census Tract 6910,black,860.4722222222222,877.4777777777778,1.9763050004842342,17.00555555555559,0
Census Tract 2423,white,558.1555555555556,581.9333333333332,4.260062905601751,23.7777777777776,0
Census Tract 4111,black,951.2444444444443,985.8611111111111,3.639092650563019,34.61666666666679,0
Census Tract 4604,black,1110.6166666666666,1129.9166666666667,1.7377733091225762,19.300000000000182,1
Census Tract 6812,black,891.8777777777777,912.438888888889,2.3053731826732764,20.561111111111245,0
Census Tract 6905,black,863.8111111111111,875.3944444444446,1.3409567420861217,11.583333333333485,0
Census Tract 2414,white,392.70625,414.05,5.435042095714036,21.34375,1
Census Tract 2415,white,565.5555555555555,586.0722222222222,3.627701375245577,20.51666666666665,1
Census Tract 2416,white,561.3444444444444,591.0,5.2829516438708675,29.655555555555566,1
Census Tract 2420,white,543.4222222222221,565.4833333333332,4.059663040811324,22.06111111111113,2
Census Tract 2433,white,560.3944444444444,575.8555555555555,2.758969376728693,15.461111111111109,1
Census Tract 4912,black,974.6166666666666,1010.6277777777777,3.694899989169538,36.01111111111118,1
Census Tract 4803,black,1015.6777777777776,1033.4055555555556,1.7454135716708266,17.727777777777987,0
Census Tract 7108,black,992.2722222222224,1046.1833333333334,5.433096876417194,53.91111111111104,1
Census Tract 7113,black,1091.7833333333333,1170.2333333333333,7.185491626849043,78.45000000000005,5
Census Tract 102.02,white,1311.5588235294117,1393.570588235294,6.252999349673716,82.01176470588234,0
Census Tract 4802,black,613.5555555555555,633.7333333333333,3.288663527707357,20.177777777777806,0
Census Tract 4804,black,1044.55,1066.1333333333334,2.0662805354778118,21.583333333333485,0
Census Tract 4805,black,924.7111111111111,946.2277777777776,2.3268528309141456,21.516666666666538,0
Census Tract 2412,white,431.5277777777778,457.7722222222222,6.081750885098144,26.244444444444355,5
Census Tract 6911,black,862.3166666666665,877.3944444444444,1.7485198141956242,15.077777777777897,1
Census Tract 6912,black,886.6166666666667,923.8499999999999,4.199484933360893,37.233333333333235,0
Census Tract 6914,black,907.3833333333333,921.4722222222222,1.5526942551537035,14.088888888888846,0
Census Tract 512,white,696.7111111111111,748.1444444444445,7.382304159224301,51.433333333333394,1
Census Tract 6915,black,935.6111111111111,956.7277777777776,2.2569918650911354,21.11666666666656,1
Census Tract 7001,black,1194.4555555555553,1253.6944444444446,4.9594887489419035,59.23888888888928,2
Census Tract 4107,black,952.7944444444446,975.6444444444444,2.398208777688998,22.849999999999795,0
Census Tract 4108,black,929.127777777778,955.9555555555556,2.8874153178309285,26.82777777777767,0
Census Tract 4112,black,412.33888888888885,417.7888888888889,1.3217283518141878,5.4500000000000455,0
Census Tract 5306,black,886.9894736842105,894.2157894736844,0.8147014146017539,7.226315789473915,1
Census Tract 4601,black,1147.222222222222,1164.0555555555557,1.4673123486683144,16.833333333333712,0
Census Tract 4602,black,1124.888888888889,1136.9055555555556,1.0682536546819426,12.016666666666652,1
Census Tract 4605,black,1052.9611111111112,1070.7333333333333,1.687832725699473,17.772222222222126,0
Census Tract 4606,black,1037.3722222222223,1056.1999999999998,1.8149490968097597,18.827777777777555,1
Census Tract 4607,black,1020.6777777777778,1043.3277777777776,2.2191136608571402,22.64999999999975,0
Census Tract 2413,white,575.7222222222222,609.8944444444446,5.935539901572943,34.172222222222445,0
Census Tract 4610,black,1003.4277777777778,1023.1055555555556,1.9610557145783647,19.677777777777806,0
Census Tract 6813,black,957.2944444444446,981.3944444444444,2.51751173736164,24.099999999999795,1
Census Tract 6814,black,978.5611111111112,992.7666666666669,1.4516779171232217,14.205555555555634,1
Census Tract 601,white,775.6166666666666,834.55,7.598255151814694,58.933333333333394,1
Census Tract 6903,black,845.2555555555555,860.3333333333334,1.7838129165407053,15.077777777777897,1
Census Tract 6904,black,868.4999999999999,880.2722222222221,1.3554660014072817,11.77222222222224,0
Census Tract 6909,black,896.3222222222223,909.3444444444444,1.4528505373811391,13.022222222222126,0
Census Tract 602,white,773.338888888889,831.1722222222223,7.478394551763282,57.83333333333337,1
Census Tract 2421,white,547.6500000000001,569.1222222222223,3.9207928827211114,21.47222222222217,1
Census Tract 2431,white,402.5684210526316,413.7421052631579,2.775598786737782,11.17368421052629,1
Census Tract 2432,white,565.3222222222222,581.0277777777778,2.7781599481122017,15.705555555555634,1
Census Tract 6116,white,949.9388888888888,977.3388888888888,2.8843960722619686,27.40000000000009,0
Census Tract 2434,white,554.2111111111111,571.3222222222222,3.0874716814691507,17.111111111111086,2
Census Tract 2435,white,395.01250000000005,418.35625,5.909623113192605,23.343749999999943,2
Census Tract 7111,black,1060.7611111111112,1107.0055555555555,4.359553151039334,46.2444444444443,1
Census Tract 2502,white,754.161111111111,818.8944444444444,8.583488644483573,64.73333333333335,8
Census Tract 4910,black,972.1000000000001,985.3999999999999,1.3681719987655308,13.299999999999727,1
Census Tract 4911,black,983.7333333333331,1028.7,4.571021957169992,44.966666666666924,2
Census Tract 7101,black,934.0944444444444,970.4777777777776,3.895037974984672,36.38333333333321,0
Census Tract 5101,black,811.6666666666666,819.7555555555556,0.9965776865160937,8.08888888888896,0
Census Tract 5102,black,1053.9055555555553,1067.3333333333333,1.2740968777510246,13.42777777777792,0
Census Tract 7103,black,1034.9444444444443,1072.6222222222223,3.6405604165548477,37.67777777777792,2
Census Tract 5202,black,1116.511111111111,1129.9388888888889,1.202655096232324,13.42777777777792,0
Census Tract 7109,black,663.5684210526315,685.421052631579,3.2931994479608013,21.852631578947467,0
Census Tract 7110,black,1032.3166666666666,1079.9055555555556,4.609911902570816,47.58888888888896,3
Census Tract 7112,black,1115.8166666666666,1164.177777777778,4.3341448963639175,48.36111111111131,1
Census Tract 7114,black,996.9999999999998,1063.9166666666665,6.711802072885331,66.91666666666674,4
Census Tract 7106,black,876.0736842105264,931.6736842105263,6.346498131615931,55.59999999999991,1
Census Tract 619.02,white,752.7588235294116,826.6705882352942,9.81878423680738,73.91176470588255,4
Census Tract 302,white,1107.4705882352941,1176.0058823529412,6.188452754023474,68.53529411764703,3
Census Tract 303,white,1085.3176470588235,1156.9941176470588,6.604192863027366,71.67647058823536,4
Census Tract 304,white,1067.1941176470589,1137.2176470588236,6.5614613362142595,70.02352941176468,3
Census Tract 305,white,1059.1470588235295,1115.1117647058825,5.283941018022274,55.96470588235297,4
Census Tract 308,white,948.8294117647059,1023.8529411764706,7.90695655947576,75.02352941176468,3
Census Tract 2424,white,560.1944444444445,596.2722222222224,6.440224128526823,36.0777777777779,0
Census Tract 2425,white,564.438888888889,606.8000000000001,7.504995127904797,42.361111111111086,2
Census Tract 2426,white,555.2058823529412,587.229411764706,5.767865656619183,32.0235294117648,0
Census Tract 2427,white,455.93125,486.76875000000007,6.763629384912767,30.83750000000009,0
Census Tract 2428,black,527.0117647058823,573.6823529411764,8.855701401910878,46.670588235294076,1
Census Tract 2429,black,568.2388888888889,601.7611111111112,5.899318557336021,33.52222222222224,0
Census Tract 2430,black,400.20625,420.24375,5.006793372167468,20.037499999999966,0
Census Tract 2204,white,611.2444444444444,650.9388888888889,6.494037664509563,39.69444444444446,2
Census Tract 2205,white,627.0944444444444,655.9222222222222,4.597039255118404,28.827777777777783,2
Census Tract 318,white,803.1764705882354,851.4470588235293,6.009960451149829,48.270588235293985,1
Census Tract 2210,white,704.5777777777779,728.3000000000001,3.3668706238566757,23.72222222222217,2
Census Tract 319,white,777.9058823529413,830.5882352941176,6.772329935573615,52.682352941176305,1
Census Tract 5205,black,1174.222222222222,1185.4555555555553,0.9566616199848615,11.233333333333348,0
Census Tract 7205,white,1163.7944444444445,1206.2222222222222,3.6456418897953458,42.42777777777769,1
Census Tract 4903,black,954.2055555555556,966.5277777777779,1.2913593041331737,12.322222222222308,0
Census Tract 4904,black,973.0500000000001,988.5666666666665,1.5946422760049765,15.516666666666424,0
Census Tract 3501,white,665.6666666666666,688.3666666666666,3.410115172759129,22.699999999999932,0
Census Tract 3511,black,490.46875,491.575,0.22554953806944658,1.1062499999999886,0
Census Tract 2512,black,737.2388888888888,791.3888888888888,7.3449733615668045,54.14999999999998,1
Census Tract 5701,white,953.9117647058823,980.8058823529412,2.819350661363436,26.89411764705892,0
Census Tract 309,white,945.0437499999999,1025.9562500000002,8.561772933792774,80.91250000000025,3
Census Tract 2506,black,785.1,854.6055555555556,8.853083117508035,69.50555555555559,1
Census Tract 5601,white,958.6500000000001,1193.8111111111111,24.530445012372716,235.16111111111104,1
Census Tract 321,white,814.5166666666667,855.4499999999999,5.025475230709412,40.93333333333328,1
Census Tract 4905,black,910.8000000000001,923.5222222222224,1.3968184258039398,12.722222222222285,0
Census Tract 4906,black,900.2111111111111,911.5277777777778,1.2571125291598326,11.31666666666672,2
Census Tract 4907,black,899.4222222222222,912.1500000000002,1.4151059939714616,12.727777777777987,2
Census Tract 4908,black,598.7473684210526,610.1947368421053,1.9118862185967336,11.447368421052715,0
Census Tract 7002,black,1104.9894736842107,1190.263157894737,7.71714900832588,85.27368421052643,1
Census Tract 7102,black,969.9388888888888,1003.4499999999999,3.4549713899501184,33.51111111111118,2
Census Tract 7104,black,1087.8666666666666,1120.6888888888889,3.0171181108796095,32.82222222222231,2
Census Tract 7105,black,1085.7333333333333,1150.8333333333333,5.995947439518597,65.09999999999991,1
Census Tract 7107,black,1041.361111111111,1100.9499999999998,5.722211848808969,59.58888888888873,1
Census Tract 2510,black,734.7111111111111,799.0944444444444,8.763081483273847,64.38333333333333,1
Census Tract 2804,black,553.811111111111,569.5222222222222,2.8369078907770606,15.711111111111222,1
Census Tract 3201,white,609.7611111111112,639.8111111111112,4.928159479577623,30.050000000000068,2
Census Tract 5808,white,843.0823529411764,882.3529411764707,4.657977728782364,39.270588235294326,1
Census Tract 3510,white,691.7444444444444,712.4777777777778,2.997253320911707,20.73333333333335,0
Census Tract 3602,black,754.8944444444445,774.25,2.5640082130687802,19.355555555555497,0
Census Tract 3801,black,865.7666666666665,885.1222222222223,2.2356549750382007,19.355555555555725,0
Census Tract 2315,black,658.9777777777776,678.6500000000001,2.9852633708774876,19.672222222222445,2
Census Tract 2511,black,477.38421052631577,507.9157894736842,6.395598822530676,30.531578947368416,2
Census Tract 5502,white,1034.85,1040.9166666666667,0.5862363305471163,6.066666666666833,0
Census Tract 5608,white,1303.7444444444443,1443.4,10.711881162804591,139.6555555555558,3
Census Tract 5609,white,1486.711111111111,1627.3944444444444,9.4627215927775,140.6833333333334,3
Census Tract 5003,black,980.4222222222221,996.1111111111111,1.6002175933271479,15.688888888888982,1
Census Tract 5610,white,1458.5352941176473,1595.9058823529413,9.418393150259519,137.370588235294,3
Census Tract 5611,white,1324.1529411764704,1461.5,10.372446758416046,137.34705882352955,3
Census Tract 5702,white,958.7235294117646,986.8764705882354,2.9365025800237046,28.15294117647079,0
Census Tract 7304,black,980.25,1051.5166666666667,7.270254186857093,71.26666666666665,1
Census Tract 7305,black,945.1111111111111,986.2111111111112,4.3486950387961585,41.100000000000136,1
Census Tract 7306,black,952.9499999999999,1080.5666666666666,13.391748430312889,127.61666666666667,1
Census Tract 7307,black,994.4222222222221,1084.2722222222224,9.035397439048944,89.85000000000025,2
Census Tract 2503,white,790.8444444444444,848.9833333333332,7.3514948859165905,58.1388888888888,7
Census Tract 2504,white,831.1411764705882,893.2823529411764,7.4766090562939675,62.14117647058822,8
Census Tract 2505,white,959.5117647058823,1019.4352941176469,6.245210493081637,59.92352941176455,3
Census Tract 2507,black,765.4333333333334,829.4888888888888,8.36853488945984,64.05555555555543,1
Census Tract 2508,black,745.9777777777778,813.1444444444445,9.003842831183542,67.16666666666674,1
Census Tract 5203,black,1050.2666666666669,1060.827777777778,1.0055647243028243,10.561111111111131,0
Census Tract 5206,black,1178.5555555555554,1189.7888888888888,0.953144150089565,11.233333333333348,0
Census Tract 5602,white,1009.3611111111111,1205.111111111111,19.39345570630487,195.75,1
Census Tract 5603,white,1065.488888888889,1208.3111111111111,13.404384007341424,142.82222222222208,3
Census Tract 5607,white,1146.4000000000003,1295.9444444444443,13.044700317903349,149.54444444444403,3
Census Tract 7115,black,931.561111111111,995.3111111111115,6.843351363601173,63.750000000000455,1
Census Tract 7206,black,1112.5555555555557,1168.0555555555557,4.988514930590232,55.5,1
Census Tract 310,white,830.4705882352941,890.0352941176471,7.172404023232759,59.564705882352996,1
Census Tract 5803,white,879.1588235294118,899.5588235294117,2.320399847447745,20.399999999999864,0
Census Tract 505,white,734.6277777777779,774.2944444444444,5.3995598678090735,39.666666666666515,1
Census Tract 508,white,709.25,748.2611111111112,5.500332902518319,39.01111111111118,2
Census Tract 510,white,574.4882352941177,609.1176470588235,6.027871353532043,34.62941176470588,2
Census Tract 514,white,648.5333333333334,732.0055555555555,12.870922423245586,83.47222222222206,2
Census Tract 819,white,434.65000000000003,453.125,4.250546416657072,18.474999999999966,2
Census Tract 2520,black,773.0555555555554,815.2555555555557,5.458857348185448,42.20000000000027,3
Census Tract 2603,black,720.7611111111111,744.0277777777778,3.2280690936278917,23.266666666666765,3
Census Tract 403,white,886.7764705882353,932.0470588235295,5.105073232859277,45.27058823529421,0
